tokens	labels
['The', 'applicant', ',', 'for', 'his', 'part', ',', 'stressed', 'that', 'the', 'decisions', 'leading', 'to', 'the', 'charges', 'against', 'him', 'and', 'his', 'being', 'detained', 'on', 'remand', 'had', 'been', 'taken', 'collectively', 'by', 'the', 'government', 'at', 'the', 'time', 'and', 'in', 'a', 'manner', 'which', 'was', 'consistent', 'with', 'the', 'relevant', 'law', ',', 'including', 'the', 'then', 'Bulgarian', 'Constitution', ';', 'the', 'allocation', 'of', 'the', 'funds', 'in', 'question', 'had', 'been', 'effected', 'in', 'accordance', 'with', 'the', 'national', 'budget', 'as', 'adopted', 'by', 'the', 'National', 'Assembly', 'and', 'had', 'subsequently', 'been', 'approved', 'by', 'the', 'latter', '.', 'The', 'measures', 'had', 'been', 'in', 'keeping', 'not', 'only', 'with', 'the', 'policies', 'of', 'the', 'government', 'at', 'the', 'time', 'but', 'also', 'with', 'relevant', 'United', 'Nations', 'resolutions', 'on', 'development', 'assistance', '.', 'They', 'had', 'not', 'benefited', 'any', 'members', 'of', 'the', 'government', 'or', 'any', 'third', 'parties', ';', 'the', 'funds', 'had', 'been', 'received', 'in', 'their', 'entirety', 'by', 'the', 'addressee', 'countries', '.']	['B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
"['38', '.', 'The', 'Government', 'maintained', 'before', 'the', 'Commission', 'that', 'the', 'applicant', '’s', 'detention', 'had', 'been', 'effected', 'on', 'the', 'grounds', 'of', 'suspicion', 'of', 'his', 'having', 'committed', 'a', 'crime', 'and', 'had', 'been', 'in', 'conformity', 'with', 'Bulgarian', 'law', '.', 'Although', 'it', 'was', 'true', 'that', 'the', 'allocation', 'of', 'development', 'aid', 'had', 'not', 'as', 'such', 'constituted', 'a', 'criminal', 'offence', ',', 'the', 'charges', 'in', 'question', 'had', 'been', 'brought', 'because', 'the', 'transfers', 'of', 'funds', 'had', ',', 'under', 'the', 'cover', 'of', 'development', 'assistance', ',', 'involved', 'improper', '""', 'deals', '""', 'causing', 'damage', 'to', 'Bulgaria', '’s', 'economic', 'interests', '.', 'The', 'Government', 'were', ',', 'however', ',', 'not', 'in', 'a', 'position', 'to', 'provide', 'any', 'details', 'of', 'such', '""', 'deals', '""', 'as', 'it', 'would', 'adversely', 'affect', 'the', 'confidentiality', 'of', 'the', 'criminal', 'proceedings', 'instituted', 'against', 'the', 'applicant', 'and', 'eight', 'other', 'former', 'government', 'members', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Before', 'the', 'Court', 'the', 'Government', 'stated', 'that', 'they', 'were', 'prepared', 'to', 'accept', 'the', 'Commission', '’s', 'opinion', 'that', 'there', 'had', 'been', 'a', 'violation', 'of', 'Article', '5', 'para', '.', '1', 'of', 'the', 'Convention', '(', 'art', '.', '5', '-', '1', ')', ',', 'whilst', 'at', 'the', 'same', 'time', 'informing', 'the', 'Court', 'of', 'the', 'views', 'of', 'the', 'Prosecutor', '-', 'General', ',', 'the', 'authority', 'which', 'had', 'ordered', 'the', 'applicant', '’s', 'detention', 'on', 'remand', '(', 'see', 'paragraph', '11', 'above', ')', '.', 'In', 'this', 'regard', 'the', 'Government', 'pointed', 'out', 'that', 'it', 'was', 'not', 'within', 'their', 'competence', 'to', 'assess', 'the', 'measures', 'taken', 'in', 'this', 'case', 'by', 'the', 'prosecution', 'and', 'the', 'Supreme', 'Court', 'which', ',', 'under', 'the', 'Constitution', ',', 'were', 'both', 'independent', 'judicial', 'authorities', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['39', '.', 'The', 'Prosecutor', '-', 'General', '’s', 'submission', 'on', 'the', 'applicant', '’s', 'complaints', 'included', 'the', 'following', 'observations', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['It', 'was', 'a', 'key', 'element', 'of', 'the', 'offence', 'of', 'misappropriation', 'under', 'Bulgarian', 'law', 'that', 'the', 'offender', 'had', 'dealt', 'with', 'someone', 'else', '’s', 'property', 'as', 'though', 'it', 'had', 'been', 'his', 'or', 'her', 'own', 'and', 'had', 'thereby', 'infringed', 'the', 'owner', '’s', 'interests', ';', 'it', 'was', 'not', 'decisive', 'whether', 'he', 'or', 'she', 'had', 'sought', 'to', 'obtain', 'an', 'advantage', 'for', 'himself', 'or', 'herself', 'or', 'for', 'a', 'third', 'party', '(', 'see', 'paragraph', '26', 'above', ')', '.', 'Furthermore', ',', 'members', 'of', 'a', 'body', 'could', 'by', 'reason', 'of', 'their', 'joint', 'decisions', 'and', 'actions', 'be', 'found', 'guilty', 'if', 'they', 'had', 'thereby', 'knowingly', 'committed', 'acts', 'which', 'amounted', 'to', 'an', 'offence', '.', 'In', 'the', 'present', 'case', ',', 'since', 'the', 'collective', 'decisions', 'concerned', 'had', 'caused', 'economic', 'loss', ',', 'criminal', 'proceedings', 'had', 'been', 'instituted', 'against', 'each', 'member', 'of', 'the', 'body', 'which', 'had', 'taken', 'those', 'decisions', '(', 'see', 'paragraphs', '9', 'and', '11', 'above', ')', '.', 'The', 'prosecutor', 'had', 'believed', 'that', 'the', 'funds', 'concerned', 'had', 'been', 'spent', 'in', 'a', 'manner', 'which', 'was', 'unlawful', 'since', 'there', 'was', 'no', 'information', 'as', 'to', 'whether', 'they', 'had', 'appeared', 'in', 'the', 'budget', 'as', 'an', 'expenditure', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Admittedly', ',', 'the', 'Prosecutor', '-', 'General', 'had', 'not', 'been', 'in', 'a', 'position', 'at', 'the', 'time', 'to', 'ascertain', 'whether', 'there', 'was', 'criminal', 'intent', '.', 'He', 'had', 'considered', ',', 'having', 'regard', 'to', 'the', 'circumstances', 'and', 'complexity', 'of', 'the', 'case', ',', 'that', 'this', 'could', 'only', 'be', 'determined', 'in', 'the', 'course', 'of', 'the', 'preliminary', 'investigations', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['Although', 'not', 'expressly', 'stated', 'in', 'the', 'order', 'to', 'detain', 'the', 'applicant', 'on', 'remand', ',', 'the', 'decision', 'had', 'been', 'taken', 'in', 'view', 'of', 'who', 'the', 'applicant', 'was', 'and', 'the', 'gravity', 'of', 'the', 'offence', 'committed', '(', 'see', 'paragraphs', '9', 'and', '11', 'above', ')', '.', 'The', 'Supreme', 'Court', 'too', 'had', 'laid', 'stress', 'on', 'the', 'applicant', '’s', 'status', 'as', 'a', 'member', 'of', 'the', 'National', 'Assembly', '(', 'see', 'paragraph', '13', 'above', ')', '.', 'The', 'extremely', 'wide', 'powers', 'which', 'he', 'had', 'enjoyed', 'by', 'virtue', 'of', 'his', 'position', 'had', 'given', 'him', 'greater', 'opportunities', 'to', 'abscond', 'or', 'commit', 'further', 'offences', 'than', 'he', 'would', 'have', 'had', 'otherwise', '.', 'Furthermore', ',', 'his', 'position', 'in', 'society', ',', 'his', 'numerous', 'contacts', 'abroad', 'and', 'his', 'repeated', 'requests', 'that', 'the', 'authorities', 'return', 'his', 'passport', ',', 'were', 'all', 'considerations', 'which', 'went', 'to', 'justify', 'placing', 'him', 'in', 'pre', '-', 'trial', 'detention', '.', 'As', 'stated', 'by', 'the', 'Supreme', 'Court', ',', 'the', 'fact', 'that', 'the', 'applicant', 'had', 'appealed', 'against', 'the', 'withdrawal', 'of', 'his', 'passport', 'had', 'given', 'rise', 'to', 'a', 'justified', 'suspicion', 'that', 'he', 'might', 'commit', 'a', 'further', 'offence', ',', 'within', 'the', 'meaning', 'of', 'Article', '152', 'para', '.', '2', 'of', 'the', 'Code', 'of', 'Criminal', 'Procedure', '(', 'see', 'paragraph', '13', 'above', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['In', 'the', 'view', 'of', 'the', 'Prosecutor', '-', 'General', ',', 'the', 'contested', 'pre', '-', 'trial', 'detention', 'was', 'in', 'accordance', 'with', 'domestic', 'law', ',', 'including', 'the', 'Bulgarian', 'Constitution', ',', 'and', 'had', 'been', 'entirely', 'in', 'keeping', 'with', 'Article', '5', 'para', '.', '1', '(', 'c', ')', 'of', 'the', 'Convention', '(', 'art', '.', '5', '-', '1', '-', 'c', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']
['40', '.', 'The', 'Court', 'observes', 'at', 'the', 'outset', 'that', 'it', 'has', 'jurisdiction', 'to', 'examine', 'the', 'facts', 'and', 'circumstances', 'of', 'the', 'applicant', '’s', 'complaints', 'in', 'so', 'far', 'as', 'they', 'related', 'to', 'the', 'period', 'after', '7', 'September', '1992', ',', 'when', 'Bulgaria', 'ratified', 'the', 'Convention', 'and', 'recognised', 'the', 'Court', '’s', 'compulsory', 'jurisdiction', '.', 'In', 'doing', 'so', ',', 'it', 'will', 'take', 'into', 'account', 'the', 'state', 'of', 'the', 'proceedings', 'as', 'of', 'that', 'date', '(', 'see', ',', 'for', 'instance', ',', 'the', 'Hokkanen', 'v.', 'Finland', 'judgment', 'of', '23', 'September', '1994', ',', 'Series', 'A', 'no', '.', '299', '-', 'A', ',', 'p.', '19', ',', 'para', '.', '53', ';', 'and', 'the', 'Yagci', 'and', 'Sargin', 'v.', 'Turkey', 'judgment', 'of', '8', 'June', '1995', ',', 'Series', 'A', 'no', '.', '319', '-', 'A', ',', 'p.', '16', ',', 'para', '.', '40', ')', ',', 'in', 'particular', 'the', 'fact', 'that', 'the', 'grounds', 'for', 'his', 'detention', ',', 'stated', 'in', 'the', 'detention', 'order', 'of', '9', 'July', 'and', 'the', 'Supreme', 'Court', 'judgment', 'of', '13', 'July', 'upholding', 'the', 'order', ',', 'remained', 'the', 'same', 'until', 'his', 'release', 'on', '30', 'December', '1992', '(', 'see', 'paragraphs', '11', 'and', '13', 'above', ')', '.', 'This', 'has', 'not', 'been', 'disputed', 'before', 'the', 'Court', '.']	['O', 'O', 'B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'B-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien', 'I-Konsens der prozessualen Parteien']
['As', 'to', 'the', 'observations', 'made', 'by', 'the', 'Government', 'concerning', 'the', 'independence', 'of', 'the', 'authorities', 'which', 'had', 'taken', 'the', 'measures', 'giving', 'rise', 'to', 'the', 'applicant', '’s', 'Convention', 'complaints', '(', 'see', 'paragraph', '38', 'above', ')', ',', 'it', 'should', 'be', 'emphasised', 'that', 'the', 'Governments', 'are', 'answerable', 'under', 'the', 'Convention', 'for', 'the', 'acts', 'of', 'such', 'authorities', 'as', 'they', 'are', 'for', 'those', 'of', 'any', 'other', 'State', 'agency', '.', 'In', 'all', 'cases', 'before', 'the', 'Court', ',', 'what', 'is', 'in', 'issue', 'is', 'the', 'international', 'responsibility', 'of', 'the', 'State', '(', 'see', ',', 'mutatis', 'mutandis', ',', 'the', 'Foti', 'and', 'Others', 'v.', 'Italy', 'judgment', 'of', '10', 'December', '1982', ',', 'Series', 'A', 'no', '.', '56', ',', 'p.', '21', ',', 'para', '.', '63', ')', '.', 'Notwithstanding', 'the', 'Government', '’s', 'acceptance', 'of', 'the', 'Commission', '’s', 'opinion', 'that', 'there', 'had', 'been', 'a', 'violation', 'of', 'Article', '5', 'para', '.', '1', '(', 'art', '.', '5', '-', '1', ')', ',', 'the', 'Court', 'considers', 'it', 'appropriate', 'to', 'examine', 'this', 'question', 'for', 'itself', '.']	['B-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion', 'I-Subsumtion']
